Order_ID,Order_Date,Customer_ID,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Sales_Channel
ORD10475,2025-08-06,CUST1164,Chandigarh,Electronics,Monitor,4,12000,0.15,40800.0,13673.77,Online
ORD10476,2025-12-07,CUST1190,Ghaziabad,Furniture,Office Chair,5,8500,0.05,40375.0,12896.33,Online
ORD10477,2025-02-08,CUST1126,Noida,Home & Kitchen,Bedsheet,3,1600,0.1,4320.0,1484.69,Online
ORD10478,2025-04-10,CUST1200,Delhi,Furniture,Desk,4,11000,0.2,35200.0,9557.0,Store
ORD10479,2025-10-16,CUST1162,Chandigarh,Clothing,Jacket,2,3200,0.05,6080.0,2285.26,Store
ORD10480,2025-09-11,CUST1214,Delhi,Clothing,T-Shirt,1,900,0.1,810.0,205.99,Online
ORD10481,2025-08-10,CUST1101,Jaipur,Electronics,Monitor,4,12000,0.0,48000.0,16992.56,Online
ORD10482,2025-12-23,CUST1233,Chandigarh,Electronics,Laptop,1,55000,0.1,49500.0,15154.12,Store
ORD10483,2025-01-23,CUST1122,Chandigarh,Electronics,Headphones,3,2500,0.0,7500.0,2666.95,Online
ORD10484,2025-09-07,CUST1169,Ghaziabad,Home & Kitchen,Cookware Set,1,3500,0.0,3500.0,1308.4,Online
ORD10485,2025-01-10,CUST1081,Chandigarh,Home & Kitchen,Mixer,4,4500,0.15,15300.0,5332.58,Online
ORD10486,2025-09-03,CUST1218,Chandigarh,Clothing,Sneakers,5,2800,0.0,14000.0,4446.44,Store
ORD10487,2025-11-21,CUST1043,Faridabad,Home & Kitchen,Bedsheet,4,1600,0.05,6080.0,2290.87,Online
ORD10488,2025-04-10,CUST1189,Chandigarh,Furniture,Table Lamp,2,1800,0.0,3600.0,669.41,Store
ORD10489,2025-10-17,CUST1121,Delhi,Furniture,Table Lamp,3,1800,0.2,4320.0,935.6,Online
ORD10490,2025-06-29,CUST1027,Jaipur,Furniture,Table Lamp,3,1800,0.2,4320.0,1205.46,Store
ORD10491,2025-08-11,CUST1123,Noida,Home & Kitchen,Mixer,3,4500,0.1,12150.0,3653.37,Store
ORD10492,2025-09-07,CUST1002,Jaipur,Clothing,T-Shirt,4,900,0.15,3060.0,780.28,Online
ORD10493,2025-05-27,CUST1247,Noida,Clothing,T-Shirt,5,900,0.1,4050.0,849.95,Online
ORD10494,2025-04-06,CUST1012,Jaipur,Electronics,Headphones,4,2500,0.15,8500.0,2912.25,Online
ORD10495,2025-09-14,CUST1134,Delhi,Clothing,Jacket,5,3200,0.1,14400.0,4286.43,Online
ORD10496,2025-11-21,CUST1059,Delhi,Clothing,T-Shirt,4,900,0.2,2880.0,1055.03,Store
ORD10497,2025-01-04,CUST1123,Gurgaon,Electronics,Headphones,1,2500,0.1,2250.0,550.11,Store
ORD10498,2025-01-16,CUST1182,Chandigarh,Home & Kitchen,Air Fryer,4,7000,0.0,28000.0,7046.29,Online
ORD10499,2025-10-07,CUST1029,Gurgaon,Furniture,Bookshelf,3,6000,0.2,14400.0,5180.05,Online
ORD10500,2025-12-02,CUST1062,Ghaziabad,Clothing,Jeans,1,1800,0.0,1800.0,679.87,Store
ORD10501,2025-09-04,CUST1062,Delhi,Electronics,Laptop,2,55000,0.05,104500.0,37341.96,Online
ORD10502,2025-09-15,CUST1219,Delhi,Electronics,Headphones,2,2500,0.15,4250.0,1255.68,Store
ORD10503,2025-06-09,CUST1089,Noida,Furniture,Bookshelf,3,6000,0.1,16200.0,5490.72,Store
ORD10504,2025-12-06,CUST1154,Noida,Electronics,Headphones,4,2500,0.05,9500.0,2299.42,Online
ORD10505,2025-06-01,CUST1020,Noida,Furniture,Bookshelf,3,6000,0.2,14400.0,2806.5,Online
ORD10506,2025-06-27,CUST1227,Chandigarh,Furniture,Desk,4,11000,0.15,37400.0,10785.99,Store
ORD10507,2025-06-12,CUST1134,Chandigarh,Home & Kitchen,Cookware Set,5,3500,0.05,16625.0,3977.39,Online
ORD10508,2025-02-02,CUST1070,Delhi,Clothing,Jeans,1,1800,0.0,1800.0,442.06,Online
ORD10509,2025-06-28,CUST1196,Delhi,Electronics,Monitor,3,12000,0.15,30600.0,11615.65,Online
ORD10510,2025-04-11,CUST1059,Jaipur,Clothing,Jeans,1,1800,0.05,1710.0,440.41,Online
ORD10511,2025-09-25,CUST1100,Gurgaon,Home & Kitchen,Bedsheet,5,1600,0.1,7200.0,1623.89,Store
ORD10512,2025-11-19,CUST1045,Faridabad,Clothing,T-Shirt,5,900,0.15,3825.0,973.47,Online
ORD10513,2025-03-06,CUST1138,Faridabad,Electronics,Laptop,1,55000,0.15,46750.0,8979.26,Online
ORD10514,2025-06-17,CUST1027,Jaipur,Home & Kitchen,Mixer,2,4500,0.0,9000.0,2523.53,Store
ORD10515,2025-11-26,CUST1153,Faridabad,Electronics,Smartphone,4,22000,0.1,79200.0,28760.67,Online
ORD10516,2025-02-12,CUST1155,Gurgaon,Home & Kitchen,Air Fryer,4,7000,0.2,22400.0,6214.99,Online
ORD10517,2025-02-13,CUST1041,Gurgaon,Furniture,Table Lamp,4,1800,0.0,7200.0,1948.5,Store
ORD10518,2025-10-12,CUST1111,Faridabad,Electronics,Monitor,5,12000,0.0,60000.0,12979.57,Online
ORD10519,2025-01-12,CUST1043,Gurgaon,Home & Kitchen,Bedsheet,1,1600,0.0,1600.0,602.94,Store
ORD10520,2025-04-05,CUST1058,Delhi,Clothing,Jacket,5,3200,0.05,15200.0,3548.49,Online
ORD10521,2025-10-29,CUST1127,Noida,Home & Kitchen,Bedsheet,2,1600,0.05,3040.0,617.14,Store
ORD10522,2025-09-10,CUST1065,Chandigarh,Clothing,Jacket,5,3200,0.1,14400.0,3695.66,Store
ORD10523,2025-08-30,CUST1134,Noida,Clothing,Jacket,3,3200,0.05,9120.0,2685.85,Online
ORD10524,2025-02-04,CUST1182,Ghaziabad,Furniture,Bookshelf,1,6000,0.15,5100.0,1562.18,Online
ORD10525,2025-08-03,CUST1058,Noida,Electronics,Headphones,3,2500,0.2,6000.0,1786.39,Online
ORD10526,2025-12-03,CUST1107,Ghaziabad,Clothing,Sneakers,2,2800,0.15,4760.0,1299.46,Online
ORD10527,2025-03-31,CUST1139,Gurgaon,Clothing,Sneakers,2,2800,0.05,5320.0,1489.51,Online
ORD10528,2025-09-21,CUST1088,Faridabad,Home & Kitchen,Mixer,4,4500,0.2,14400.0,4119.77,Store
ORD10529,2025-04-03,CUST1242,Delhi,Home & Kitchen,Air Fryer,1,7000,0.1,6300.0,1877.81,Online
ORD10530,2025-03-31,CUST1202,Faridabad,Furniture,Desk,5,11000,0.2,44000.0,16099.67,Online
ORD10531,2025-04-25,CUST1083,Noida,Electronics,Headphones,3,2500,0.2,6000.0,1288.21,Store
ORD10532,2025-04-15,CUST1027,Gurgaon,Furniture,Office Chair,1,8500,0.15,7225.0,1409.51,Online
ORD10533,2025-07-15,CUST1052,Delhi,Clothing,T-Shirt,5,900,0.2,3600.0,1113.27,Online
ORD10534,2025-11-10,CUST1177,Gurgaon,Furniture,Bookshelf,5,6000,0.15,25500.0,6465.7,Store
ORD10535,2025-04-24,CUST1137,Jaipur,Furniture,Bookshelf,1,6000,0.0,6000.0,2156.92,Online
ORD10536,2025-03-16,CUST1170,Chandigarh,Home & Kitchen,Mixer,3,4500,0.0,13500.0,2811.19,Online
ORD10537,2025-08-05,CUST1201,Ghaziabad,Clothing,Sneakers,3,2800,0.0,8400.0,3169.74,Online
ORD10538,2025-10-04,CUST1151,Ghaziabad,Furniture,Office Chair,5,8500,0.15,36125.0,12068.65,Online
ORD10539,2025-09-06,CUST1108,Gurgaon,Furniture,Bookshelf,5,6000,0.05,28500.0,7798.23,Store
ORD10540,2025-06-13,CUST1160,Gurgaon,Furniture,Desk,1,11000,0.0,11000.0,3268.76,Online
ORD10541,2025-12-23,CUST1115,Faridabad,Home & Kitchen,Cookware Set,2,3500,0.05,6650.0,1682.93,Store
ORD10542,2025-07-11,CUST1167,Chandigarh,Clothing,T-Shirt,2,900,0.15,1530.0,486.23,Online
ORD10543,2025-08-15,CUST1107,Ghaziabad,Furniture,Desk,3,11000,0.15,28050.0,7450.57,Online
ORD10544,2025-06-26,CUST1074,Chandigarh,Home & Kitchen,Air Fryer,1,7000,0.0,7000.0,1902.73,Store
ORD10545,2025-04-09,CUST1141,Jaipur,Electronics,Laptop,5,55000,0.05,261250.0,82160.4,Online
ORD10546,2025-02-05,CUST1245,Ghaziabad,Electronics,Headphones,5,2500,0.2,10000.0,2406.75,Online
ORD10547,2025-04-06,CUST1069,Gurgaon,Furniture,Bookshelf,2,6000,0.0,12000.0,4064.99,Online
ORD10548,2025-06-01,CUST1193,Delhi,Electronics,Smartphone,2,22000,0.0,44000.0,8347.31,Store
ORD10549,2025-05-31,CUST1131,Chandigarh,Electronics,Laptop,3,55000,0.0,165000.0,40482.87,Online
ORD10550,2025-07-09,CUST1025,Jaipur,Furniture,Office Chair,3,8500,0.05,24225.0,7978.4,Store
ORD10551,2025-08-12,CUST1080,Delhi,Clothing,T-Shirt,1,900,0.2,720.0,155.32,Online
ORD10552,2025-02-06,CUST1157,Noida,Clothing,Sneakers,3,2800,0.0,8400.0,2298.95,Online
ORD10553,2025-09-25,CUST1139,Ghaziabad,Electronics,Headphones,1,2500,0.2,2000.0,566.26,Store
ORD10554,2025-07-02,CUST1048,Gurgaon,Home & Kitchen,Cookware Set,1,3500,0.05,3325.0,663.82,Store
ORD10555,2025-01-13,CUST1079,Faridabad,Furniture,Table Lamp,4,1800,0.0,7200.0,1665.96,Store
ORD10556,2025-10-06,CUST1077,Ghaziabad,Clothing,T-Shirt,1,900,0.2,720.0,208.73,Store
ORD10557,2025-08-05,CUST1221,Noida,Home & Kitchen,Air Fryer,4,7000,0.2,22400.0,6007.41,Online
ORD10558,2025-12-21,CUST1116,Noida,Electronics,Smartphone,3,22000,0.15,56100.0,16109.24,Store
ORD10559,2025-12-27,CUST1130,Jaipur,Home & Kitchen,Air Fryer,3,7000,0.1,18900.0,5748.52,Store
ORD10560,2025-10-13,CUST1226,Ghaziabad,Electronics,Laptop,1,55000,0.15,46750.0,11855.91,Store
ORD10561,2025-09-30,CUST1250,Gurgaon,Home & Kitchen,Air Fryer,1,7000,0.15,5950.0,1348.85,Online
ORD10562,2025-03-03,CUST1099,Ghaziabad,Home & Kitchen,Bedsheet,5,1600,0.05,7600.0,1735.08,Online
ORD10563,2025-03-25,CUST1092,Delhi,Home & Kitchen,Bedsheet,4,1600,0.2,5120.0,1549.7,Online
ORD10564,2025-08-05,CUST1215,Chandigarh,Clothing,Sneakers,5,2800,0.05,13300.0,2638.11,Online
ORD10565,2025-12-08,CUST1245,Jaipur,Furniture,Office Chair,2,8500,0.15,14450.0,3027.03,Store
ORD10566,2025-07-06,CUST1011,Jaipur,Clothing,Jeans,4,1800,0.05,6840.0,2031.52,Store
ORD10567,2025-01-19,CUST1187,Gurgaon,Furniture,Table Lamp,3,1800,0.0,5400.0,1791.18,Store
ORD10568,2025-06-26,CUST1207,Delhi,Home & Kitchen,Cookware Set,4,3500,0.05,13300.0,3705.22,Store
ORD10569,2025-04-10,CUST1023,Gurgaon,Electronics,Headphones,2,2500,0.15,4250.0,1237.72,Store
ORD10570,2025-08-21,CUST1166,Noida,Home & Kitchen,Bedsheet,1,1600,0.0,1600.0,523.5,Store
ORD10571,2025-03-17,CUST1149,Gurgaon,Home & Kitchen,Mixer,1,4500,0.2,3600.0,773.34,Store
ORD10572,2025-09-22,CUST1074,Chandigarh,Home & Kitchen,Mixer,3,4500,0.15,11475.0,2469.95,Online
ORD10573,2025-10-11,CUST1084,Faridabad,Home & Kitchen,Air Fryer,4,7000,0.15,23800.0,5361.37,Online
ORD10574,2025-07-25,CUST1070,Ghaziabad,Clothing,Sneakers,1,2800,0.2,2240.0,734.91,Online
ORD10575,2025-08-11,CUST1046,Gurgaon,Home & Kitchen,Bedsheet,3,1600,0.2,3840.0,975.33,Store
ORD10576,2025-02-21,CUST1157,Chandigarh,Furniture,Desk,1,11000,0.1,9900.0,2743.88,Store
ORD10577,2025-12-05,CUST1225,Jaipur,Home & Kitchen,Mixer,2,4500,0.05,8550.0,1969.91,Online
ORD10578,2025-05-24,CUST1189,Chandigarh,Home & Kitchen,Bedsheet,3,1600,0.15,4080.0,813.48,Online
ORD10579,2025-03-10,CUST1091,Noida,Home & Kitchen,Bedsheet,5,1600,0.05,7600.0,2879.31,Online
ORD10580,2025-04-09,CUST1244,Noida,Home & Kitchen,Air Fryer,5,7000,0.2,28000.0,9911.55,Online
ORD10581,2025-01-25,CUST1048,Ghaziabad,Furniture,Office Chair,3,8500,0.1,22950.0,8658.12,Online
ORD10582,2025-02-22,CUST1160,Chandigarh,Furniture,Desk,2,11000,0.0,22000.0,5005.87,Online
ORD10583,2025-05-31,CUST1208,Ghaziabad,Home & Kitchen,Bedsheet,3,1600,0.05,4560.0,1218.98,Online
ORD10584,2025-05-24,CUST1061,Ghaziabad,Home & Kitchen,Mixer,2,4500,0.1,8100.0,2136.86,Online
ORD10585,2025-02-26,CUST1171,Delhi,Electronics,Smartphone,3,22000,0.05,62700.0,14955.24,Store
ORD10586,2025-02-08,CUST1183,Faridabad,Home & Kitchen,Bedsheet,3,1600,0.1,4320.0,838.82,Online
ORD10587,2025-04-19,CUST1012,Gurgaon,Home & Kitchen,Air Fryer,3,7000,0.2,16800.0,3038.68,Store
ORD10588,2025-06-30,CUST1153,Jaipur,Furniture,Desk,1,11000,0.05,10450.0,2476.44,Online
ORD10589,2025-02-11,CUST1055,Jaipur,Home & Kitchen,Bedsheet,3,1600,0.2,3840.0,940.96,Store
ORD10590,2025-07-05,CUST1087,Delhi,Furniture,Table Lamp,3,1800,0.2,4320.0,1095.86,Online
ORD10591,2025-08-11,CUST1150,Noida,Home & Kitchen,Air Fryer,1,7000,0.0,7000.0,2562.28,Online
ORD10592,2025-05-02,CUST1204,Jaipur,Home & Kitchen,Bedsheet,4,1600,0.0,6400.0,2202.42,Store
ORD10593,2025-05-13,CUST1178,Faridabad,Electronics,Headphones,1,2500,0.2,2000.0,380.5,Store
ORD10594,2025-06-12,CUST1012,Jaipur,Home & Kitchen,Bedsheet,1,1600,0.1,1440.0,345.7,Store
ORD10595,2025-08-03,CUST1094,Ghaziabad,Home & Kitchen,Cookware Set,3,3500,0.15,8925.0,2519.54,Online
ORD10596,2025-08-09,CUST1036,Jaipur,Electronics,Headphones,5,2500,0.0,12500.0,4057.47,Store
ORD10597,2025-08-23,CUST1008,Ghaziabad,Clothing,Jacket,4,3200,0.1,11520.0,4257.82,Store
ORD10598,2025-11-27,CUST1144,Jaipur,Clothing,Jeans,1,1800,0.15,1530.0,311.82,Store
ORD10599,2025-05-26,CUST1176,Noida,Clothing,Jacket,5,3200,0.1,14400.0,2920.05,Online
ORD10600,2025-08-27,CUST1037,Gurgaon,Furniture,Bookshelf,1,6000,0.1,5400.0,1835.4,Online
ORD10601,2025-03-17,CUST1020,Faridabad,Home & Kitchen,Air Fryer,1,7000,0.2,5600.0,2058.12,Online
ORD10602,2025-01-09,CUST1042,Jaipur,Furniture,Office Chair,4,8500,0.0,34000.0,8368.7,Online
ORD10603,2025-03-15,CUST1108,Gurgaon,Electronics,Smartphone,3,22000,0.05,62700.0,22935.22,Store
ORD10604,2025-09-10,CUST1138,Faridabad,Clothing,Jacket,4,3200,0.05,12160.0,3967.66,Online
ORD10605,2025-08-18,CUST1249,Faridabad,Furniture,Office Chair,4,8500,0.1,30600.0,5597.94,Store
ORD10606,2025-01-07,CUST1060,Gurgaon,Furniture,Bookshelf,3,6000,0.2,14400.0,4802.38,Online
ORD10607,2025-06-23,CUST1224,Faridabad,Clothing,Sneakers,1,2800,0.15,2380.0,583.58,Online
ORD10608,2025-05-21,CUST1127,Chandigarh,Clothing,Jeans,4,1800,0.05,6840.0,2130.46,Store
ORD10609,2025-06-17,CUST1096,Jaipur,Furniture,Bookshelf,2,6000,0.1,10800.0,2887.04,Online
ORD10610,2025-06-19,CUST1060,Jaipur,Home & Kitchen,Bedsheet,2,1600,0.1,2880.0,1092.59,Online
ORD10611,2025-10-10,CUST1106,Ghaziabad,Electronics,Laptop,1,55000,0.05,52250.0,11261.12,Store
ORD10612,2025-05-02,CUST1018,Noida,Electronics,Headphones,1,2500,0.2,2000.0,621.18,Store
ORD10613,2025-07-13,CUST1063,Chandigarh,Furniture,Table Lamp,1,1800,0.05,1710.0,542.45,Online
ORD10614,2025-01-05,CUST1218,Noida,Home & Kitchen,Mixer,1,4500,0.0,4500.0,863.62,Online
ORD10615,2025-01-29,CUST1172,Jaipur,Electronics,Headphones,5,2500,0.0,12500.0,3518.58,Online
ORD10616,2025-06-14,CUST1144,Chandigarh,Clothing,Sneakers,1,2800,0.1,2520.0,554.54,Online
ORD10617,2025-12-05,CUST1232,Ghaziabad,Electronics,Monitor,3,12000,0.0,36000.0,9980.27,Online
ORD10618,2025-05-16,CUST1077,Delhi,Electronics,Laptop,1,55000,0.2,44000.0,12230.69,Store
ORD10619,2025-12-31,CUST1025,Ghaziabad,Clothing,Jeans,4,1800,0.15,6120.0,1649.14,Store
ORD10620,2025-11-17,CUST1156,Noida,Clothing,Jacket,4,3200,0.2,10240.0,3320.54,Online
ORD10621,2025-12-08,CUST1247,Jaipur,Furniture,Desk,2,11000,0.2,17600.0,4658.32,Online
ORD10622,2025-05-25,CUST1187,Faridabad,Furniture,Desk,3,11000,0.05,31350.0,9609.46,Online
ORD10623,2025-11-23,CUST1089,Chandigarh,Clothing,Jacket,5,3200,0.2,12800.0,4415.68,Online
ORD10624,2025-08-05,CUST1127,Jaipur,Home & Kitchen,Air Fryer,5,7000,0.05,33250.0,9164.01,Store
ORD10625,2025-10-28,CUST1020,Faridabad,Home & Kitchen,Mixer,5,4500,0.05,21375.0,4734.16,Online
ORD10626,2025-05-12,CUST1205,Delhi,Electronics,Laptop,4,55000,0.0,220000.0,59209.15,Store
ORD10627,2025-10-19,CUST1174,Noida,Clothing,Jeans,2,1800,0.1,3240.0,1205.24,Store
ORD10628,2025-03-11,CUST1241,Faridabad,Home & Kitchen,Air Fryer,3,7000,0.2,16800.0,4811.29,Online
ORD10629,2025-09-09,CUST1030,Chandigarh,Home & Kitchen,Mixer,2,4500,0.05,8550.0,2371.9,Online
ORD10630,2025-10-02,CUST1082,Ghaziabad,Home & Kitchen,Bedsheet,2,1600,0.2,2560.0,610.24,Online
ORD10631,2025-12-30,CUST1116,Chandigarh,Furniture,Office Chair,5,8500,0.0,42500.0,11810.06,Online
ORD10632,2025-07-01,CUST1215,Faridabad,Electronics,Monitor,2,12000,0.15,20400.0,5706.8,Store
ORD10633,2025-06-16,CUST1111,Delhi,Electronics,Laptop,1,55000,0.15,46750.0,9084.61,Store
ORD10634,2025-04-01,CUST1032,Chandigarh,Electronics,Smartphone,3,22000,0.05,62700.0,21123.62,Store
ORD10635,2025-07-21,CUST1072,Noida,Electronics,Laptop,5,55000,0.0,275000.0,71042.43,Store
ORD10636,2025-12-12,CUST1190,Noida,Clothing,Sneakers,1,2800,0.1,2520.0,553.67,Online
ORD10637,2025-01-19,CUST1250,Ghaziabad,Furniture,Bookshelf,3,6000,0.0,18000.0,6081.19,Online
ORD10638,2025-02-08,CUST1243,Jaipur,Furniture,Office Chair,2,8500,0.2,13600.0,3129.56,Store
ORD10639,2025-05-06,CUST1088,Delhi,Clothing,T-Shirt,1,900,0.1,810.0,239.99,Online
ORD10640,2025-06-22,CUST1017,Jaipur,Electronics,Smartphone,2,22000,0.1,39600.0,10002.21,Online
ORD10641,2025-05-21,CUST1037,Noida,Furniture,Table Lamp,4,1800,0.05,6840.0,1751.57,Store
ORD10642,2025-08-30,CUST1058,Ghaziabad,Electronics,Monitor,2,12000,0.0,24000.0,7768.24,Store
ORD10643,2025-08-08,CUST1188,Jaipur,Clothing,Jeans,1,1800,0.0,1800.0,559.12,Online
ORD10644,2025-05-06,CUST1184,Noida,Clothing,Jeans,4,1800,0.1,6480.0,2278.04,Store
ORD10645,2025-02-27,CUST1097,Chandigarh,Electronics,Laptop,2,55000,0.05,104500.0,18983.55,Store
ORD10646,2025-05-28,CUST1155,Delhi,Furniture,Table Lamp,2,1800,0.15,3060.0,1041.32,Online
ORD10647,2025-11-13,CUST1034,Noida,Home & Kitchen,Bedsheet,4,1600,0.2,5120.0,1488.16,Store
ORD10648,2025-12-27,CUST1192,Gurgaon,Furniture,Table Lamp,2,1800,0.0,3600.0,827.15,Online
ORD10649,2025-01-01,CUST1208,Delhi,Electronics,Smartphone,5,22000,0.1,99000.0,22630.45,Online
ORD10650,2025-12-14,CUST1026,Chandigarh,Electronics,Smartphone,4,22000,0.0,88000.0,21761.98,Store
ORD10651,2025-07-09,CUST1132,Chandigarh,Furniture,Bookshelf,2,6000,0.15,10200.0,2330.77,Store
ORD10652,2025-07-10,CUST1131,Gurgaon,Furniture,Bookshelf,1,6000,0.0,6000.0,1404.35,Online
ORD10653,2025-11-08,CUST1213,Jaipur,Clothing,T-Shirt,4,900,0.0,3600.0,775.8,Online
ORD10654,2025-04-27,CUST1250,Jaipur,Electronics,Laptop,4,55000,0.2,176000.0,49532.75,Store
ORD10655,2025-05-14,CUST1122,Ghaziabad,Home & Kitchen,Air Fryer,1,7000,0.2,5600.0,1474.36,Store
ORD10656,2025-02-27,CUST1196,Noida,Electronics,Laptop,3,55000,0.15,140250.0,32734.35,Store
ORD10657,2025-02-13,CUST1151,Noida,Furniture,Office Chair,4,8500,0.1,30600.0,8160.38,Store
ORD10658,2025-06-22,CUST1200,Chandigarh,Electronics,Headphones,2,2500,0.0,5000.0,957.34,Online
ORD10659,2025-06-09,CUST1055,Ghaziabad,Home & Kitchen,Mixer,5,4500,0.05,21375.0,5656.43,Store
ORD10660,2025-06-22,CUST1059,Gurgaon,Clothing,Jacket,5,3200,0.2,12800.0,4284.74,Online
ORD10661,2025-11-13,CUST1220,Faridabad,Furniture,Table Lamp,4,1800,0.1,6480.0,1608.7,Store
ORD10662,2025-10-30,CUST1191,Ghaziabad,Furniture,Bookshelf,2,6000,0.2,9600.0,2557.49,Online
ORD10663,2025-05-29,CUST1103,Chandigarh,Furniture,Desk,4,11000,0.05,41800.0,9249.75,Store
ORD10664,2025-03-21,CUST1129,Chandigarh,Furniture,Office Chair,2,8500,0.15,14450.0,5412.25,Store
ORD10665,2025-08-01,CUST1191,Gurgaon,Furniture,Table Lamp,5,1800,0.0,9000.0,2964.86,Store
ORD10666,2025-07-22,CUST1099,Ghaziabad,Clothing,Jeans,5,1800,0.0,9000.0,3282.41,Store
ORD10667,2025-09-09,CUST1141,Delhi,Furniture,Table Lamp,1,1800,0.0,1800.0,483.37,Store
ORD10668,2025-08-17,CUST1239,Ghaziabad,Electronics,Laptop,5,55000,0.1,247500.0,83098.68,Online
ORD10669,2025-06-13,CUST1159,Ghaziabad,Furniture,Desk,5,11000,0.1,49500.0,11073.09,Store
ORD10670,2025-08-15,CUST1049,Chandigarh,Electronics,Smartphone,4,22000,0.2,70400.0,13604.81,Online
ORD10671,2025-05-27,CUST1134,Jaipur,Electronics,Headphones,2,2500,0.2,4000.0,1270.56,Online
ORD10672,2025-01-20,CUST1249,Jaipur,Home & Kitchen,Bedsheet,2,1600,0.05,3040.0,953.28,Store
ORD10673,2025-02-16,CUST1239,Faridabad,Home & Kitchen,Mixer,4,4500,0.1,16200.0,3649.63,Online
ORD10674,2025-08-21,CUST1163,Gurgaon,Electronics,Laptop,3,55000,0.1,148500.0,49555.04,Store
ORD10675,2025-11-01,CUST1107,Gurgaon,Clothing,Sneakers,5,2800,0.2,11200.0,3419.45,Online
ORD10676,2025-01-14,CUST1128,Jaipur,Electronics,Smartphone,4,22000,0.2,70400.0,19266.21,Online
ORD10677,2025-05-23,CUST1144,Jaipur,Home & Kitchen,Bedsheet,4,1600,0.1,5760.0,2155.21,Store
ORD10678,2025-01-01,CUST1194,Chandigarh,Home & Kitchen,Mixer,2,4500,0.15,7650.0,2114.04,Online
ORD10679,2025-02-23,CUST1194,Chandigarh,Furniture,Desk,3,11000,0.0,33000.0,10473.87,Store
ORD10680,2025-09-16,CUST1208,Noida,Clothing,Sneakers,3,2800,0.05,7980.0,2527.13,Store
ORD10681,2025-05-24,CUST1221,Chandigarh,Clothing,Jeans,2,1800,0.05,3420.0,836.23,Store
ORD10682,2025-01-12,CUST1094,Jaipur,Electronics,Headphones,3,2500,0.2,6000.0,1490.33,Store
ORD10683,2025-11-26,CUST1151,Jaipur,Clothing,Jeans,5,1800,0.15,7650.0,2327.07,Store
ORD10684,2025-08-12,CUST1229,Gurgaon,Clothing,Jeans,2,1800,0.05,3420.0,947.96,Store
ORD10685,2025-09-29,CUST1043,Delhi,Furniture,Desk,3,11000,0.1,29700.0,6364.78,Store
ORD10686,2025-12-24,CUST1133,Jaipur,Electronics,Monitor,4,12000,0.0,48000.0,11247.64,Store
ORD10687,2025-06-05,CUST1112,Chandigarh,Furniture,Desk,3,11000,0.0,33000.0,9898.6,Online
ORD10688,2025-01-08,CUST1060,Faridabad,Home & Kitchen,Mixer,3,4500,0.05,12825.0,4807.4,Online
ORD10689,2025-05-02,CUST1233,Delhi,Home & Kitchen,Cookware Set,1,3500,0.05,3325.0,1183.44,Online
ORD10690,2025-12-14,CUST1047,Faridabad,Clothing,Jeans,3,1800,0.2,4320.0,1449.21,Store
ORD10691,2025-06-13,CUST1248,Chandigarh,Furniture,Bookshelf,1,6000,0.15,5100.0,1804.89,Online
ORD10692,2025-03-31,CUST1094,Chandigarh,Clothing,Jeans,2,1800,0.0,3600.0,870.91,Online
ORD10693,2025-05-16,CUST1226,Gurgaon,Clothing,T-Shirt,1,900,0.1,810.0,210.2,Online
ORD10694,2025-07-05,CUST1173,Chandigarh,Clothing,Jacket,3,3200,0.2,7680.0,1635.92,Online
ORD10695,2025-11-12,CUST1210,Jaipur,Electronics,Laptop,2,55000,0.15,93500.0,34858.11,Online
ORD10696,2025-06-27,CUST1245,Noida,Clothing,Jacket,1,3200,0.1,2880.0,868.09,Store
ORD10697,2025-01-28,CUST1239,Gurgaon,Home & Kitchen,Bedsheet,1,1600,0.15,1360.0,431.47,Store
ORD10698,2025-08-08,CUST1130,Gurgaon,Clothing,Sneakers,5,2800,0.15,11900.0,2204.36,Online
ORD10699,2025-12-23,CUST1043,Delhi,Clothing,Jacket,3,3200,0.15,8160.0,2405.37,Online
ORD10700,2025-02-10,CUST1069,Gurgaon,Home & Kitchen,Mixer,1,4500,0.15,3825.0,828.26,Store
ORD10701,2025-08-16,CUST1101,Jaipur,Electronics,Monitor,4,12000,0.2,38400.0,9780.81,Online
ORD10702,2025-07-11,CUST1125,Ghaziabad,Home & Kitchen,Bedsheet,2,1600,0.2,2560.0,527.04,Online
ORD10703,2025-05-25,CUST1106,Ghaziabad,Electronics,Smartphone,4,22000,0.15,74800.0,26009.94,Store
ORD10704,2025-07-20,CUST1025,Jaipur,Furniture,Office Chair,3,8500,0.15,21675.0,5863.46,Online
ORD10705,2025-07-31,CUST1100,Jaipur,Electronics,Monitor,2,12000,0.05,22800.0,8405.54,Online
ORD10706,2025-08-08,CUST1118,Ghaziabad,Electronics,Smartphone,2,22000,0.2,35200.0,11640.5,Store
ORD10707,2025-08-28,CUST1073,Chandigarh,Furniture,Desk,4,11000,0.15,37400.0,11878.9,Online
ORD10708,2025-02-15,CUST1032,Faridabad,Electronics,Smartphone,4,22000,0.0,88000.0,30956.51,Store
ORD10709,2025-02-04,CUST1075,Ghaziabad,Electronics,Headphones,5,2500,0.15,10625.0,2642.68,Store
ORD10710,2025-09-10,CUST1077,Gurgaon,Clothing,Jeans,4,1800,0.2,5760.0,1048.6,Online
